Model_index Run_id Replica_id Frame_id GaussianEMRestraint_None_CCC ConnectivityRestraint_Score ExcludedVolumeSphere_Score GaussianEMRestraint_None Total_Score
10402 47 9 88 0.65 1.67 5.06 462.98 469.71
10403 47 9 89 0.65 0.33 3.33 464.87 468.53
10404 47 9 90 0.65 0.06 7.66 466.90 474.62
10405 47 9 91 0.66 3.56 4.60 450.05 458.21
10406 47 9 94 0.65 5.99 3.23 457.79 467.01
10407 47 9 95 0.65 0.66 3.86 465.09 469.62
10408 47 9 96 0.65 0.57 5.32 462.78 468.67
10409 47 9 97 0.65 0.90 4.72 465.84 471.47
10410 47 9 98 0.65 2.76 9.34 459.91 472.02
10411 47 9 99 0.65 0.75 9.54 459.83 470.12
10412 47 9 101 0.65 4.04 1.51 464.58 470.13
10413 47 9 102 0.65 0.07 2.82 455.91 458.80
10414 47 9 103 0.65 0.00 4.51 463.47 467.98
10415 47 9 104 0.65 0.02 10.21 461.27 471.51
10416 47 9 105 0.66 0.02 4.54 453.85 458.40
10417 47 9 107 0.66 2.54 2.01 452.89 457.44
10418 47 9 109 0.65 1.60 8.53 464.66 474.79
10419 47 9 110 0.65 2.99 9.11 464.28 476.38
10420 47 9 111 0.65 2.20 2.49 457.23 461.92
10421 47 9 112 0.65 0.68 5.39 461.59 467.66
10422 47 9 113 0.65 2.26 4.94 461.82 469.02
10423 47 9 115 0.65 1.39 9.43 463.41 474.24
10424 47 9 117 0.66 0.33 3.91 453.54 457.78
10425 47 9 118 0.65 0.23 3.64 464.62 468.49
10426 47 9 120 0.65 0.81 2.25 466.52 469.58
10427 47 9 121 0.65 2.25 7.69 459.58 469.52
10428 47 9 123 0.65 4.09 6.00 467.31 477.40
10429 47 9 124 0.65 0.16 6.89 455.92 462.97
10430 47 9 125 0.65 0.00 6.12 461.60 467.72
10431 47 9 128 0.65 0.21 8.85 464.81 473.88
10432 47 9 131 0.65 0.37 4.26 464.52 469.15
10433 47 9 132 0.65 4.42 4.23 463.95 472.60
10434 47 9 134 0.65 1.40 7.95 458.17 467.52
10435 47 9 136 0.65 1.77 6.12 465.33 473.22
10436 47 9 137 0.65 0.42 6.43 467.77 474.62
10437 47 9 138 0.65 0.00 4.95 465.09 470.04
10438 47 9 140 0.65 2.61 5.92 458.36 466.89
10439 47 9 142 0.65 0.30 4.27 458.74 463.32
10440 47 9 143 0.65 0.00 7.57 465.32 472.89
10441 47 9 144 0.65 1.04 6.58 459.03 466.65
10442 47 9 146 0.65 0.00 9.85 465.23 475.08
10443 47 9 147 0.65 4.33 4.66 458.30 467.30
10444 47 9 149 0.65 0.37 9.52 466.56 476.45
10445 47 9 150 0.66 2.53 5.73 452.76 461.02
10446 47 9 152 0.65 0.00 5.70 459.46 465.15
10447 47 9 153 0.65 1.77 7.41 463.33 472.51
10448 47 9 154 0.65 0.60 8.42 465.44 474.46
10449 47 9 155 0.65 1.21 4.04 458.35 463.60
10450 47 9 156 0.65 2.04 2.06 459.04 463.15
10451 47 9 158 0.65 3.38 8.04 467.36 478.78
10452 47 9 159 0.65 7.49 5.23 462.53 475.25
10453 47 9 160 0.65 2.19 5.42 461.97 469.58
10454 47 9 161 0.65 3.72 7.01 465.06 475.79
10455 47 9 162 0.65 0.03 2.37 454.34 456.74
10456 47 9 163 0.65 0.44 5.19 462.62 468.25
10457 47 9 165 0.65 1.05 1.67 465.30 468.02
10458 47 9 166 0.65 1.13 7.66 460.25 469.04
10459 47 9 167 0.65 0.92 3.01 457.47 461.39
10460 47 9 170 0.65 0.29 6.93 464.99 472.21
10461 47 9 172 0.65 0.84 8.82 457.66 467.32
10462 47 9 173 0.65 1.46 4.88 465.48 471.83
10463 47 9 174 0.65 5.59 7.84 465.95 479.38
10464 47 9 176 0.65 2.29 7.19 456.58 466.06
10465 47 9 178 0.65 3.48 2.47 458.88 464.83
10466 47 9 181 0.65 3.75 5.85 463.99 473.59
10467 47 9 182 0.65 0.05 5.78 467.54 473.38
10468 47 9 183 0.65 2.26 3.89 464.19 470.34
10469 47 9 184 0.65 0.84 10.28 464.52 475.64
10470 47 9 185 0.65 0.47 7.87 459.19 467.53
10471 47 9 186 0.65 3.57 4.03 464.32 471.92
10472 47 9 187 0.65 0.38 2.94 467.20 470.52
10473 47 9 188 0.65 2.30 11.37 462.14 475.81
10474 47 9 190 0.65 0.76 7.55 466.19 474.50
10475 47 9 191 0.65 0.08 7.09 461.95 469.12
10476 47 9 192 0.65 0.52 5.19 460.87 466.58
10477 47 9 195 0.65 0.55 6.05 462.15 468.76
10478 47 9 196 0.66 0.15 5.29 451.81 457.25
10479 47 9 197 0.65 0.00 4.50 465.02 469.52
10480 47 9 199 0.65 2.75 5.09 458.56 466.40
10481 47 9 201 0.65 0.73 4.51 459.30 464.54
10482 47 13 7 0.65 2.61 5.05 468.45 476.11
10483 47 13 12 0.65 3.39 7.28 463.25 473.93
10484 47 13 13 0.65 5.45 8.01 468.28 481.75
10485 48 0 5 0.65 2.76 4.13 462.44 469.33
10486 48 0 7 0.65 0.39 2.42 454.91 457.71
10487 48 0 8 0.65 1.69 4.50 465.03 471.22
10488 48 0 10 0.65 1.11 5.08 461.78 467.97
10489 48 0 13 0.65 0.72 7.99 467.17 475.87
10490 48 0 14 0.65 0.67 8.23 464.51 473.41
10491 48 0 19 0.65 0.40 7.07 462.74 470.21
10492 48 0 20 0.65 0.04 4.52 464.66 469.23
10493 48 0 22 0.65 2.15 5.82 465.41 473.38
10494 48 0 23 0.65 0.00 8.04 460.47 468.51
10495 48 0 25 0.65 1.02 4.03 460.33 465.38
10496 48 0 26 0.65 0.99 5.12 456.41 462.53
10497 48 0 27 0.65 0.51 6.08 464.13 470.71
10498 48 0 28 0.65 0.29 5.37 463.12 468.77
10499 48 0 29 0.65 0.39 6.86 465.74 473.00
10500 48 0 30 0.65 0.27 5.02 459.36 464.66
10501 48 0 34 0.65 3.55 5.75 458.79 468.08
10502 48 0 36 0.65 0.93 6.56 456.89 464.37
10503 48 0 39 0.65 6.40 6.50 462.13 475.02
10504 48 0 40 0.65 6.08 4.91 458.63 469.62
10505 48 0 42 0.65 0.16 5.88 462.77 468.82
10506 48 0 44 0.65 0.15 5.34 457.74 463.24
10507 48 0 47 0.65 0.36 7.50 466.21 474.07
10508 48 0 48 0.66 3.93 5.10 451.63 460.66
10509 48 0 49 0.65 0.32 6.64 462.81 469.76
10510 48 0 50 0.65 3.19 5.72 464.09 473.00
10511 48 0 51 0.65 0.17 3.82 463.11 467.10
10512 48 0 52 0.65 0.26 4.35 454.90 459.51
10513 48 0 53 0.65 1.83 7.08 455.84 464.75
10514 48 0 54 0.65 1.75 4.40 457.75 463.90
10515 48 0 57 0.65 2.88 5.71 458.54 467.13
10516 48 0 58 0.65 1.88 3.27 465.52 470.68
10517 48 0 59 0.65 1.23 5.11 466.80 473.14
10518 48 0 60 0.65 3.54 8.22 464.52 476.28
10519 48 0 62 0.65 0.72 5.18 459.45 465.35
10520 48 0 63 0.65 0.00 4.59 465.82 470.41
10521 48 0 64 0.65 1.81 4.71 460.15 466.67
10522 48 0 66 0.65 0.07 0.73 463.86 464.66
10523 48 0 67 0.65 1.74 5.23 463.84 470.81
10524 48 0 68 0.65 0.15 8.83 463.69 472.67
10525 48 0 70 0.65 2.18 5.11 464.14 471.43
10526 48 0 72 0.65 3.53 2.82 465.29 471.65
10527 48 0 73 0.65 1.71 6.77 458.79 467.27
10528 48 0 74 0.65 0.01 9.39 460.66 470.06
10529 48 0 75 0.65 0.77 4.23 456.82 461.82
10530 48 0 77 0.65 2.59 7.14 466.69 476.42
10531 48 0 78 0.65 0.01 8.26 463.69 471.96
10532 48 0 81 0.65 1.66 5.66 461.77 469.09
10533 48 0 83 0.65 0.12 5.76 460.54 466.42
10534 48 0 85 0.65 1.68 5.72 463.67 471.07
10535 48 0 86 0.65 1.54 5.67 463.97 471.19
10536 48 0 87 0.65 0.06 7.61 458.65 466.32
10537 48 0 89 0.65 8.98 5.07 459.70 473.74
10538 48 0 90 0.65 0.51 5.00 464.33 469.84
10539 48 0 91 0.65 0.89 5.69 462.31 468.89
10540 48 0 95 0.65 7.73 3.84 462.35 473.93
10541 48 0 96 0.65 1.42 5.61 463.53 470.56
10542 48 0 99 0.65 3.45 3.42 459.51 466.38
10543 48 0 100 0.65 0.78 6.05 464.74 471.57
10544 48 0 101 0.65 2.14 7.85 463.56 473.54
10545 48 0 102 0.65 2.77 3.76 458.59 465.11
10546 48 0 105 0.65 3.95 5.70 461.38 471.03
10547 48 0 107 0.66 5.47 2.30 450.68 458.44
10548 48 0 109 0.65 0.48 3.70 455.82 460.00
10549 48 0 110 0.65 1.41 3.80 462.82 468.02
10550 48 0 112 0.65 0.53 5.25 463.98 469.76
10551 48 0 115 0.65 1.48 3.20 461.04 465.72
10552 48 0 116 0.65 0.00 6.16 461.47 467.63
10553 48 0 118 0.65 1.77 3.64 462.10 467.51
10554 48 0 121 0.65 1.02 9.46 462.82 473.30
10555 48 0 122 0.65 3.15 3.83 457.98 464.97
10556 48 0 123 0.65 3.34 3.89 462.78 470.00
10557 48 0 124 0.65 0.09 7.66 464.37 472.12
10558 48 0 125 0.65 0.59 4.08 462.70 467.37
10559 48 0 127 0.65 2.90 5.87 455.30 464.08
10560 48 0 128 0.66 1.96 2.44 454.10 458.51
10561 48 0 129 0.65 1.32 4.37 464.82 470.52
10562 48 0 130 0.65 2.09 6.63 464.93 473.65
10563 48 3 3 0.65 4.38 7.06 467.75 479.19
10564 48 3 5 0.65 1.15 6.30 465.46 472.92
10565 48 3 8 0.65 0.11 6.09 464.55 470.76
10566 48 3 10 0.65 1.14 4.33 466.94 472.41
10567 48 4 2 0.65 2.21 4.87 464.63 471.71
10568 48 4 5 0.65 1.91 2.29 461.34 465.54
10569 48 4 7 0.65 1.79 4.80 465.98 472.57
10570 48 4 8 0.65 1.75 4.47 465.92 472.14
10571 48 4 9 0.65 0.67 5.48 455.88 462.03
10572 48 4 10 0.65 0.33 5.68 462.18 468.20
10573 48 4 11 0.65 0.32 7.84 464.88 473.04
10574 48 4 13 0.65 2.37 6.61 460.89 469.86
10575 48 4 14 0.65 0.89 6.90 460.92 468.71
10576 48 4 16 0.65 0.57 3.76 465.44 469.77
10577 48 4 17 0.65 4.31 2.41 461.17 467.89
10578 48 4 18 0.65 1.85 8.31 464.94 475.10
10579 48 4 19 0.65 0.14 3.94 465.40 469.47
10580 48 4 22 0.65 0.69 5.24 461.61 467.54
10581 48 4 23 0.65 0.32 9.05 461.16 470.53
10582 48 4 24 0.65 1.77 3.45 454.81 460.02
10583 48 4 25 0.65 0.09 5.58 463.78 469.44
10584 48 4 26 0.65 0.78 6.95 463.31 471.04
10585 48 4 27 0.66 0.59 5.04 450.47 456.10
10586 48 4 28 0.65 0.28 3.89 462.95 467.12
10587 48 4 30 0.65 1.57 6.77 455.01 463.36
10588 48 4 32 0.65 1.25 6.74 457.36 465.35
10589 48 4 36 0.65 0.61 5.31 467.42 473.34
10590 48 4 37 0.65 1.02 3.32 462.44 466.78
10591 48 4 38 0.65 1.85 6.65 457.27 465.77
10592 48 4 39 0.65 0.36 9.87 463.74 473.96
10593 48 4 44 0.65 1.60 5.74 462.59 469.93
10594 48 4 46 0.65 3.17 2.58 456.07 461.82
10595 48 4 49 0.65 2.19 2.11 465.04 469.34
10596 48 4 50 0.65 4.57 5.98 461.36 471.91
10597 48 4 51 0.65 0.72 11.41 461.85 473.97
10598 48 4 52 0.65 0.88 3.61 463.35 467.84
10599 48 4 53 0.65 1.91 2.78 459.48 464.17
10600 48 4 55 0.65 2.88 4.78 458.84 466.50
10601 48 4 56 0.65 0.60 3.26 456.13 459.99
10602 48 4 57 0.65 0.51 6.24 462.38 469.14
10603 48 4 58 0.65 0.08 3.11 467.18 470.37
10604 48 4 59 0.65 5.21 7.61 455.11 467.92
10605 48 4 60 0.66 0.00 3.72 451.25 454.97
10606 48 4 61 0.65 1.12 0.93 456.83 458.88
10607 48 4 62 0.65 0.80 7.29 461.49 469.57
10608 48 4 63 0.65 2.26 5.98 462.45 470.69
10609 48 4 66 0.65 1.46 4.51 464.13 470.09
10610 48 4 68 0.65 2.04 4.34 460.99 467.36
10611 48 4 69 0.65 0.15 6.98 463.96 471.10
10612 48 4 70 0.65 0.07 7.73 455.56 463.36
10613 48 4 73 0.65 1.84 4.39 464.27 470.49
10614 48 4 74 0.65 0.32 5.53 467.21 473.06
10615 48 4 75 0.65 0.84 5.47 467.68 473.99
10616 48 4 76 0.65 0.06 3.46 466.63 470.15
10617 48 4 77 0.65 4.06 5.75 467.24 477.04
10618 48 4 78 0.65 0.79 6.57 466.03 473.39
10619 48 4 79 0.65 2.06 6.81 457.03 465.90
10620 48 4 82 0.65 0.80 9.77 459.40 469.98
10621 48 4 83 0.65 3.96 4.14 460.95 469.04
10622 48 4 84 0.65 1.45 7.23 460.31 468.99
10623 48 4 85 0.65 2.50 6.40 464.77 473.67
10624 48 4 86 0.65 1.39 5.26 457.60 464.25
10625 48 4 89 0.65 1.07 3.83 457.30 462.20
10626 48 4 90 0.65 0.00 4.62 463.06 467.68
10627 48 4 91 0.65 1.17 6.53 457.75 465.45
10628 48 4 92 0.65 0.40 5.40 456.14 461.94
10629 48 4 93 0.65 0.42 5.53 463.82 469.77
10630 48 4 95 0.65 0.02 3.55 455.68 459.25
10631 48 4 96 0.65 0.35 4.94 464.21 469.50
10632 48 4 97 0.65 0.63 5.73 461.53 467.89
10633 48 4 98 0.65 5.21 5.86 465.70 476.78
10634 48 4 99 0.65 0.00 6.07 464.80 470.87
10635 48 4 100 0.65 0.11 6.35 462.52 468.98
10636 48 4 102 0.65 1.80 3.82 458.69 464.30
10637 48 4 103 0.65 0.32 4.23 464.39 468.94
10638 48 4 109 0.65 0.99 5.45 466.43 472.87
10639 48 4 111 0.65 0.43 3.89 461.66 465.98
10640 48 4 113 0.65 0.86 3.95 460.89 465.70
10641 48 4 114 0.65 2.02 6.05 457.40 465.48
10642 48 4 115 0.65 0.07 7.95 464.64 472.66
10643 48 4 119 0.65 3.92 8.05 463.55 475.52
10644 48 4 122 0.65 0.99 5.02 465.14 471.15
10645 48 4 124 0.65 3.87 3.13 456.40 463.40
10646 48 4 125 0.65 2.04 6.84 460.38 469.27
10647 48 4 126 0.65 4.41 4.58 461.54 470.53
10648 48 4 127 0.66 1.92 7.60 449.80 459.32
10649 48 4 129 0.65 2.65 7.26 466.56 476.48
10650 48 4 130 0.65 0.44 7.34 460.77 468.56
10651 48 4 131 0.65 4.61 6.02 454.87 465.51
10652 48 4 134 0.65 0.00 5.65 458.99 464.64
10653 48 4 135 0.65 4.27 2.51 457.71 464.49
10654 48 4 136 0.65 2.65 3.67 463.60 469.93
10655 48 4 138 0.65 4.23 5.58 456.60 466.41
10656 48 4 139 0.65 0.27 4.38 465.66 470.30
10657 48 4 140 0.65 0.01 6.42 465.30 471.73
10658 48 4 141 0.65 3.99 4.07 463.85 471.91
10659 48 4 143 0.65 2.08 6.76 455.87 464.71
10660 48 4 144 0.65 2.86 5.07 455.14 463.07
10661 48 11 0 0.65 0.22 7.07 463.54 470.82
10662 48 11 1 0.65 0.72 5.00 464.02 469.73
10663 48 11 2 0.65 2.84 6.70 460.31 469.85
10664 48 11 4 0.65 0.02 5.39 466.75 472.16
10665 48 11 5 0.65 1.74 8.87 460.50 471.11
10666 48 11 6 0.65 1.42 6.17 460.39 467.98
10667 48 11 7 0.65 3.48 9.17 464.96 477.61
10668 48 11 9 0.65 0.03 5.13 460.36 465.53
10669 48 11 10 0.65 0.21 3.17 461.16 464.53
10670 48 11 12 0.65 0.00 7.06 467.84 474.90
10671 48 11 14 0.65 1.58 3.29 463.51 468.38
10672 48 11 15 0.65 3.02 6.13 462.41 471.56
10673 48 11 16 0.65 0.98 4.91 457.32 463.20
10674 48 11 18 0.65 0.94 3.27 456.87 461.08
10675 48 11 19 0.65 0.25 3.65 467.19 471.09
10676 48 11 20 0.65 3.42 7.99 463.83 475.25
10677 48 11 21 0.65 1.60 9.64 454.81 466.06
10678 48 11 23 0.65 0.98 2.29 461.02 464.29
10679 48 11 24 0.65 0.64 7.46 458.80 466.91
10680 48 11 25 0.65 2.49 7.98 460.47 470.94
10681 48 11 26 0.65 5.22 5.19 457.97 468.38
10682 48 11 29 0.65 0.00 3.16 466.28 469.44
10683 48 11 30 0.65 1.12 3.80 460.57 465.49
10684 48 11 32 0.65 1.61 8.49 464.47 474.57
10685 48 11 33 0.65 1.00 3.64 460.51 465.15
10686 48 11 35 0.65 3.22 4.88 463.96 472.07
10687 48 11 36 0.65 1.43 4.18 467.19 472.80
10688 48 11 37 0.65 2.61 7.14 463.40 473.14
10689 48 11 38 0.65 1.63 2.91 460.60 465.14
10690 48 11 40 0.65 3.54 5.96 465.44 474.94
10691 48 11 41 0.65 2.31 2.07 465.79 470.16
10692 48 11 42 0.65 1.95 9.22 466.48 477.64
10693 48 11 43 0.66 1.92 3.50 453.11 458.53
10694 48 11 44 0.65 2.72 3.75 462.18 468.65
10695 48 11 45 0.65 0.19 4.84 467.35 472.38
10696 48 11 46 0.65 3.57 7.37 466.88 477.82
10697 48 11 47 0.65 0.67 10.52 459.62 470.81
10698 48 11 48 0.65 3.51 7.99 458.62 470.11
10699 48 11 49 0.65 1.45 6.19 462.97 470.62
10700 48 11 50 0.65 0.36 9.36 455.47 465.19
10701 48 11 51 0.66 0.06 4.92 451.27 456.25
10702 48 11 52 0.65 1.37 7.47 466.01 474.84
10703 48 11 53 0.65 1.62 7.02 465.55 474.19
10704 48 11 55 0.65 1.44 3.67 466.07 471.18
10705 48 11 56 0.66 0.97 6.86 453.75 461.58
10706 48 11 57 0.66 2.96 6.75 453.10 462.81
10707 48 11 58 0.65 0.00 3.36 457.54 460.90
10708 48 11 59 0.65 1.98 3.57 467.08 472.63
10709 48 11 61 0.65 0.00 3.76 460.67 464.43
10710 48 11 62 0.65 0.39 5.47 465.38 471.24
10711 48 11 63 0.65 0.20 4.47 463.09 467.76
10712 48 11 64 0.65 0.35 6.23 464.94 471.53
10713 48 11 65 0.65 0.53 7.95 462.83 471.30
10714 48 11 67 0.65 1.23 10.98 466.76 478.97
10715 48 11 68 0.65 1.58 9.90 463.70 475.18
10716 48 11 69 0.65 2.86 2.24 462.97 468.07
10717 48 11 70 0.65 2.82 5.09 461.56 469.47
10718 48 11 71 0.65 1.56 7.17 465.87 474.60
10719 48 11 72 0.65 2.28 3.77 460.13 466.17
10720 48 15 1 0.65 0.00 5.86 460.02 465.87
10721 48 15 2 0.65 1.48 6.15 458.94 466.57
10722 48 15 3 0.65 0.00 3.89 456.95 460.84
10723 48 15 4 0.65 0.51 2.42 463.77 466.69
10724 48 15 5 0.66 0.54 3.26 448.55 452.35
10725 48 15 9 0.65 1.94 7.86 464.05 473.84
10726 48 15 10 0.65 6.17 2.96 462.40 471.53
10727 48 15 11 0.65 0.37 4.34 457.11 461.82
10728 48 15 12 0.66 0.14 3.47 453.01 456.62
10729 48 15 14 0.65 1.77 5.27 459.17 466.21
10730 48 15 16 0.65 0.83 3.18 466.29 470.31
10731 48 15 17 0.65 2.52 3.50 462.99 469.02
10732 48 15 18 0.65 1.28 5.77 466.16 473.21
10733 48 15 19 0.66 0.70 6.26 452.09 459.05
10734 48 15 20 0.65 0.31 3.64 462.47 466.42
10735 48 15 21 0.65 0.96 4.64 465.98 471.57
10736 48 15 24 0.65 1.77 8.58 454.18 464.52
10737 48 15 25 0.65 0.04 4.18 465.32 469.54
10738 48 15 26 0.65 0.00 4.79 460.70 465.50
10739 48 15 27 0.65 3.94 9.13 464.28 477.34
10740 48 15 29 0.65 6.22 4.20 465.91 476.33
10741 48 15 31 0.65 8.80 5.65 464.86 479.31
10742 48 15 32 0.65 4.22 6.56 464.00 474.78
10743 48 15 33 0.66 1.90 3.66 453.72 459.29
10744 48 15 35 0.65 1.67 5.44 465.20 472.31
10745 48 15 36 0.65 0.58 9.82 466.56 476.96
10746 48 15 39 0.65 0.40 3.56 459.97 463.92
10747 48 15 40 0.65 4.74 6.42 459.14 470.31
10748 48 15 41 0.65 0.13 4.81 455.20 460.14
10749 48 15 45 0.65 1.54 4.56 458.39 464.50
10750 48 15 48 0.65 2.59 7.84 459.84 470.28
10751 48 15 50 0.65 2.03 3.30 460.59 465.92
10752 48 15 51 0.65 2.27 3.41 459.74 465.43
10753 48 15 53 0.65 0.66 1.72 467.78 470.16
10754 48 15 54 0.65 2.15 5.68 463.54 471.38
10755 48 15 55 0.65 7.09 3.91 462.83 473.83
10756 48 15 57 0.65 3.97 8.73 459.02 471.72
10757 48 15 58 0.65 1.20 2.29 466.63 470.12
10758 48 15 60 0.65 0.80 9.37 455.57 465.74
10759 48 15 61 0.65 1.09 3.70 461.92 466.71
10760 48 15 62 0.65 0.74 5.50 460.25 466.49
10761 48 15 63 0.65 2.95 7.96 464.34 475.25
10762 48 15 64 0.65 3.75 2.33 461.99 468.07
10763 48 15 65 0.65 3.02 9.07 460.46 472.55
10764 48 15 66 0.65 1.50 4.77 462.56 468.83
10765 48 15 69 0.65 2.59 2.99 461.79 467.37
10766 48 15 70 0.65 3.20 5.45 458.15 466.81
10767 48 15 71 0.65 0.60 5.65 467.12 473.38
10768 48 15 72 0.65 0.96 2.84 457.67 461.46
10769 48 15 73 0.65 0.74 5.35 465.31 471.41
10770 48 15 74 0.65 1.53 5.01 457.64 464.18
10771 48 15 75 0.65 2.21 4.49 461.28 467.99
10772 48 15 76 0.65 1.31 5.80 463.03 470.14
10773 48 15 77 0.65 0.25 7.39 458.91 466.55
10774 48 15 78 0.65 1.66 8.27 459.29 469.23
10775 48 15 79 0.65 1.89 7.06 466.94 475.90
10776 48 15 80 0.65 0.16 9.17 463.42 472.75
10777 48 15 81 0.65 0.52 5.58 458.32 464.42
10778 48 15 82 0.65 0.30 6.02 463.86 470.18
10779 48 15 83 0.65 0.94 8.01 465.43 474.37
10780 48 15 84 0.65 1.93 7.11 461.87 470.91
10781 48 15 85 0.65 0.00 3.33 462.03 465.37
10782 48 15 86 0.65 4.80 5.90 456.58 467.28
10783 48 15 88 0.65 0.47 7.28 466.67 474.41
10784 48 15 90 0.65 0.91 5.40 466.95 473.26
10785 48 15 91 0.65 2.00 5.09 462.15 469.24
10786 48 15 92 0.65 1.17 6.84 457.88 465.89
10787 48 15 93 0.65 0.32 4.62 458.65 463.60
10788 48 15 94 0.66 0.85 9.07 451.67 461.59
10789 48 15 96 0.65 0.84 11.57 464.31 476.72
10790 48 15 98 0.65 0.07 4.40 461.42 465.89
10791 48 15 99 0.65 2.77 3.27 465.28 471.32
10792 48 15 100 0.65 1.87 1.51 459.30 462.68
10793 48 15 102 0.65 1.40 8.65 464.14 474.20
10794 48 15 103 0.65 0.67 5.95 457.73 464.36
10795 48 15 107 0.65 0.21 4.02 461.67 465.90
10796 48 15 108 0.65 1.79 6.14 463.32 471.26
10797 48 15 109 0.65 5.29 3.51 462.43 471.22
10798 48 15 110 0.65 0.00 5.30 458.69 463.99
10799 48 15 111 0.65 1.78 4.16 456.94 462.88
10800 48 15 112 0.65 0.37 4.26 460.56 465.20
10801 48 15 113 0.65 0.35 6.25 460.19 466.78
10802 48 15 118 0.65 1.35 6.13 463.62 471.10
10803 49 0 3 0.65 5.16 4.71 459.14 469.01
10804 49 0 7 0.65 6.09 5.32 464.29 475.70
10805 49 0 9 0.65 4.44 3.57 460.71 468.72
10806 49 0 15 0.65 1.56 7.03 463.35 471.94
10807 49 0 16 0.65 0.28 3.89 461.32 465.49
10808 49 0 18 0.65 3.35 4.32 465.15 472.82
10809 49 0 19 0.65 4.36 4.70 464.05 473.11
10810 49 0 20 0.65 1.99 7.07 464.34 473.41
10811 49 0 22 0.65 1.14 7.80 467.11 476.05
10812 49 0 23 0.65 1.88 4.49 457.37 463.73
10813 49 0 26 0.65 3.81 3.20 460.19 467.20
10814 49 0 27 0.65 2.16 8.22 465.86 476.25
10815 49 0 30 0.65 0.15 3.85 460.19 464.18
10816 49 0 33 0.65 1.53 8.15 463.42 473.10
10817 49 0 34 0.65 0.37 7.75 458.23 466.35
10818 49 0 35 0.65 4.91 4.46 467.45 476.82
10819 49 0 36 0.65 1.71 4.40 465.08 471.19
10820 49 0 37 0.65 0.07 4.19 463.19 467.45
10821 49 0 38 0.65 1.47 3.93 465.08 470.49
10822 49 0 39 0.65 0.29 3.61 466.48 470.38
10823 49 0 40 0.65 0.50 5.70 463.49 469.69
10824 49 0 41 0.65 0.71 3.65 466.09 470.46
10825 49 0 42 0.65 2.84 9.48 463.54 475.86
10826 49 0 43 0.65 0.00 4.05 463.10 467.15
10827 49 0 44 0.65 0.88 2.93 468.34 472.16
10828 49 0 47 0.65 1.05 4.66 462.40 468.12
10829 49 0 48 0.66 1.34 6.18 453.73 461.24
10830 49 0 49 0.65 0.00 9.43 464.28 473.71
10831 49 0 50 0.65 3.31 6.08 458.88 468.27
10832 49 0 52 0.65 1.10 2.34 466.87 470.31
10833 49 0 53 0.65 1.56 3.28 467.46 472.31
10834 49 0 56 0.65 0.11 8.29 457.22 465.62
10835 49 0 57 0.65 0.36 4.65 462.48 467.49
10836 49 0 58 0.65 0.20 3.80 465.98 469.97
10837 49 0 59 0.65 1.98 2.65 463.00 467.63
10838 49 0 60 0.65 0.01 6.51 459.47 465.99
10839 49 0 61 0.65 1.39 3.08 459.95 464.42
10840 49 0 62 0.65 0.06 7.32 463.94 471.32
10841 49 0 64 0.65 0.08 4.92 467.22 472.23
10842 49 0 65 0.65 1.50 3.96 460.40 465.86
10843 49 0 67 0.65 3.30 6.09 458.66 468.04
10844 49 0 68 0.65 1.08 3.50 454.26 458.84
10845 49 0 70 0.65 1.38 5.39 459.51 466.28
10846 49 0 71 0.65 0.00 6.19 466.39 472.58
10847 49 0 72 0.65 0.26 3.65 462.83 466.73
10848 49 0 73 0.65 0.48 8.53 467.16 476.18
10849 49 0 75 0.65 0.00 8.59 465.46 474.05
10850 49 0 79 0.65 0.02 5.01 463.47 468.50
10851 49 0 82 0.65 1.09 4.10 458.78 463.97
10852 49 0 83 0.65 0.37 7.17 459.67 467.21
10853 49 0 84 0.65 1.23 3.60 467.01 471.84
10854 49 0 86 0.65 0.67 3.46 464.88 469.00
10855 49 0 87 0.65 0.08 9.01 463.73 472.81
10856 49 0 88 0.65 0.52 5.72 460.63 466.87
10857 49 0 89 0.65 0.21 6.36 457.89 464.46
10858 49 0 90 0.65 0.17 6.63 462.66 469.47
10859 49 0 92 0.65 1.55 10.32 459.67 471.54
10860 49 0 93 0.65 1.48 6.25 454.16 461.89
10861 49 0 95 0.65 5.72 4.34 454.80 464.86
10862 49 0 96 0.65 1.61 6.15 461.46 469.22
10863 49 0 99 0.65 3.87 8.78 467.16 479.82
10864 49 0 104 0.65 1.78 5.16 463.31 470.25
10865 49 0 105 0.65 1.39 5.73 461.68 468.80
10866 49 0 106 0.65 1.98 6.44 456.92 465.35
10867 49 0 107 0.65 1.60 9.54 463.11 474.25
10868 49 0 109 0.65 1.13 2.88 457.96 461.96
10869 49 0 110 0.65 0.67 6.29 456.61 463.57
10870 49 0 111 0.65 0.17 4.30 465.78 470.24
10871 49 0 112 0.65 2.09 7.00 461.71 470.80
10872 49 0 114 0.65 0.40 3.31 456.42 460.12
10873 49 0 115 0.65 4.17 3.64 466.90 474.71
10874 49 0 116 0.65 4.51 4.23 464.41 473.14
10875 49 0 117 0.65 0.36 4.88 465.16 470.40
10876 49 0 119 0.65 3.16 5.29 463.86 472.31
10877 49 0 120 0.65 0.41 7.17 465.44 473.01
10878 49 0 121 0.65 1.43 4.05 465.00 470.48
10879 49 0 122 0.65 1.92 4.19 464.58 470.69
10880 49 0 123 0.65 4.14 6.81 466.66 477.60
10881 49 0 125 0.65 0.33 6.52 463.65 470.51
